id,symbol,name,publisher,instrument_class,currency,exchange,mic,asset,security_type,min_lot_size,expiration,max_price_variation,unit_of_measure_qty,min_price_increment,display_factor,price_display_format,price_ratio REAL,underlying_symbol,maturity_year,maturity_month,maturity_day,group,tick_rule,strike_price,strike_price_currency
41095361,CAF,MORGAN STANLEY CHINA A SHARE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
41122080,MHD,BLACKROCK MUNIHOLDINGS FUND,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
41122097,MUA,BLACKROCK MUNIASSETS FUND,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
41122110,MQY,BLACKROCK MUNIYIELD QUALITY,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
41122115,MYI,BLACKROCK MUNIYIELD QLTY III,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
41122141,MUC,BLACKROCK MUNIHOLD CA QLTY,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
41122145,MUJ,BLACKROCK MUNIHOLD NJ QLTY,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
41122176,MYN,BLACKROCK MUNIYIELD NY QLTY,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
41122181,MIY,BLACKROCK MUNIYIELD MI QLTY,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
41122191,MPA,BLACKROCK MUNIYIELD PA QLTYV,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
41122193,CII,BLACKROCK ENHAN LRG CAP CORE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
41122203,HYT,BLACKROCK CORP HI YLD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
41122216,FRA,BLACKROCK FLTNG RT INC STRAT,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
41146374,SBI,WESTERN ASSET INTERMEDIATE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
41174537,AWI,ARMSTRONG WORLD INDUSTRIES,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Building Materials,,,
41235770,DEI,DOUGLAS EMMETT INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
41268651,GJS,STRATS TR GOLDMAN SACKS -FLTG 2006-15,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
41268414,GJT,STRATS TR ALLSTATE CORP -FLT 2006-3,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
41289692,OC,OWENS CORNING,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Building Materials,,,
41545028,EBS,EMERGENT BIOSOLUTIONS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Biotechnology,,,
41552939,KBR,KBR INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Computers,,,
41597034,MFG,MIZUHO FINANCIAL GROUP-ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
41621276,SBH,SALLY BEAUTY HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Retail,,,
41641099,BAC PRE,BANK AMERICA CORP DEP SHS FLTG RATE -PFD E,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
41693681,ETY,EATON VANCE TAX-MGD DIV EQTY,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
41692402,AER,AERCAP HOLDINGS NV,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
41842341,FOF,COHEN & STEERS CLOSED-END OP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
41855679,AG,FIRST MAJESTIC SILVER CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Mining,,,
42249758,BTZ,BLACKROCK CREDIT ALLOCATION,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
42357298,MVO,MV OIL TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
42454579,SHV,ISHARES 0-1 YEAR TREASURY BO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
42771544,EIG,EMPLOYERS HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
43150567,EXG,EATON VANCE TAX-MANAGED GLOB,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
43150617,TRV,TRAVELERS COS INC/THE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
43274444,UDR,UDR INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
43502814,CQP,CHENIERE ENERGY PARTNERS LP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pipelines,,,
43523793,BR,BROADRIDGE FINANCIAL SOLUTIO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Software,,,
43556526,JCE,NUVEEN CORE EQUITY ALPHA,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
43708737,PNNT,PENNANTPARK INVESTMENT CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Investment Companies,,,
43739720,CNK,CINEMARK HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Entertainment,,,
43980336,EDD,MORGAN STANLEY EMRG MRK DOM,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
43980394,EDN,EMP DISTRIB Y COMERC NOR-ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
43980401,ACM,AECOM,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Engineering&amp;Construction,,,
44001820,DAL,DELTA AIR LINES INC.,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Airlines,,,
44216351,BGS,B&G FOODS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Food,,,
44290421,BGY,BLACKROCK ENH INTL DVD TR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
44475946,M,MACYS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Retail,,,
44559212,PCM,PCM FUND INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
44642606,CIG C,CIA ENERGETICA DE-SPON ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
44986804,BK,BANK OF NEW YORK MELLON CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
45006145,PAG,PENSKE AUTOMOTIVE GROUP INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Retail,,,
45019199,GRX,GABELLI HEALTHCARE & WELL,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
45045068,CIF,MFS INTERMEDIATE HIGH INCOME,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
45045074,CXH,MFS INVESTMENT GRADE MUNI,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
45045099,CXE,MFS HIGH INCOME MUNICIPAL TR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
45045079,CMU,MFS HIGH YIELD MUNICIPAL TR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
45210327,DRD,DRDGOLD LTD-SPONSORED ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Mining,,,
45411028,G,GENPACT LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Computers,,,
45461159,ETJ,EATON VANCE RSK-MGD DIVERS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
45523614,AHT PRD,ASHFORD HOSPITALITY TR INC. 8.45% SER D,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
45529420,HTH,HILLTOP HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
46128760,TDC,TERADATA CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Software,,,
46567665,MAIN,MAIN STREET CAPITAL CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Investment Companies,,,
46613372,UMC,UNITED MICROELECTRON-SP ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Semiconductors,,,
46671687,CVI,CVR ENERGY INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
47068270,SPG PRJ,"SIMON PROPERTY GROUP, INC. 8.375% SER J",,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
47101335,MSCI,MSCI INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Software,,,
69238858,FNV,FRANCO-NEVADA CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Mining,,,
47550606,IVZ,INVESCO LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
47619256,TBI,TRUEBLUE INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
47658555,ORN,ORION GROUP HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Engineering&amp;Construction,,,
48085842,BIP,BROOKFIELD INFRASTRUCTURE PA,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
48812155,BAC PRL,BANK OF AMERICA CORP NON CUMULATIVE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
49260419,DAN,DANA INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Auto Parts&amp;Equipment,,,
49462172,V,VISA INC-CLASS A SHARES,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
49476732,GPK,GRAPHIC PACKAGING HOLDING CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Packaging&amp;Containers,,,
49588376,PM,PHILIP MORRIS INTERNATIONAL,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Agriculture,,,
50488863,NX,QUANEX BUILDING PRODUCTS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Household Products/Wares,,,
50530752,AWK,AMERICAN WATER WORKS CO INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Water,,,
51599110,SB,SAFE BULKERS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Transportation,,,
51653885,DIN,DINE BRANDS GLOBAL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Retail,,,
52298132,FF,FUTUREFUEL CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Energy-Alternate Sources,,,
218939694,CB,CHUBB LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
52619008,JBTM,JBT MAREL CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Miscellaneous Manufactur,,,
53509761,PRIM,PRIMORIS SERVICES CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Engineering&amp;Construction,,,
53747825,SIG,SIGNET JEWELERS LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Retail,,,
53855090,EC,ECOPETROL SA-SPONSORED ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
54278217,KB,KB FINANCIAL GROUP INC-ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
55998789,RGA,REINSURANCE GROUP OF AMERICA,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
56381497,CLW,CLEARWATER PAPER CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Packaging&amp;Containers,,,
56505491,RIG,TRANSOCEAN LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
56524930,KF,KOREA FUND INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
56630829,VRTS,VIRTUS INVESTMENT PARTNERS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
56884113,MD,PEDIATRIX MEDICAL GROUP INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Healthcare-Services,,,
56911631,WFC PRL,WELLS FARGO 7.5% NON CUM PERP CONV PFD SHS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
56911633,BML PRL,BANK OF AMERICA DEP SHARES 1/1200TH PFD SER 5,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
56911721,BML PRH,BANK OF AMERICA CORP DEP SH REPS PFD H,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
56911971,BML PRG,BANK OF AMERICA CORP DEP SH REPS PFD G,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
56911974,BML PRJ,BANK OF AMERICA DEP SHR FLOATING RATE PFD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
56913887,BTO,JOHN HANCOCK FINANCIAL OPP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
57698865,EQT,EQT CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
57869558,IDT,IDT CORP-CLASS B,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Telecommunications,,,
58226765,NUW,NUVEEN AMT-FREE MUNI VAL,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
58996617,ITUB,ITAU UNIBANCO H-SPON PRF ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
60037751,TPC,TUTOR PERINI CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Engineering&amp;Construction,,,
60039297,OPY,OPPENHEIMER HOLDINGS-CL A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
60532895,CDE,COEUR MINING INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Mining,,,
60581016,EOT,EATON VANCE NATIONAL MUNICIP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
60581038,VALE,VALE SA-SP ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Iron/Steel,,,
61294212,IGI,WESTERN ASST INV GR OPPOR TR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
61319701,AIG,AMERICAN INTERNATIONAL GROUP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
61481454,BUD,ANHEUSER-BUSCH INBEV SPN ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Beverages,,,
64731225,SU,SUNCOR ENERGY INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
64759614,PMT,PENNYMAC MORTGAGE INVESTMENT,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
67418868,STWD,STARWOOD PROPERTY TRUST INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
67889930,ACN,ACCENTURE PLC-CL A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Computers,,,
69052095,ARI,APOLLO COMMERCIAL REAL ESTAT,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
69114941,SEM,SELECT MEDICAL HOLDINGS CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Healthcare-Services,,,
69293560,BSBR,BANCO SANTANDER BRASIL-ADS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
69326730,MG,MISTRAS GROUP INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Engineering&amp;Construction,,,
69342639,PAM,PAMPA ENERGIA SA-SPON ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
69884347,UIS,UNISYS CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Computers,,,
69947434,AQN,ALGONQUIN POWER & UTILITIES,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
70021622,CVE,CENOVUS ENERGY INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
70084337,H,HYATT HOTELS CORP - CL A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Lodging,,,
70101545,MRK,MERCK & CO INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pharmaceuticals,,,
70152668,LEA,LEAR CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Auto Parts&amp;Equipment,,,
70212228,DG,DOLLAR GENERAL CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Retail,,,
70298853,KW,KENNEDY-WILSON HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Real Estate,,,
70578542,WDS,WOODSIDE ENERGY GROUP-ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
70584602,GDO,WESTERN AST GLB CORP OPPRNTY,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
70600179,JLS,NUVEEN MORTGAGE & INCOME,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
70853825,PEB,PEBBLEBROOK HOTEL TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
70907405,OPLN,OPENLANE INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Distribution/Wholesale,,,
71319847,SPE,SPECIAL OPPORTUNITIES FUND,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
72063691,BRK B,BERKSHIRE HATHAWAY INC-CL B,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
72086382,TRNO,TERRENO REALTY CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
72529744,JKS,JINKOSOLAR HOLDING CO-ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Energy-Alternate Sources,,,
72529754,PDM,PIEDMONT REALTY TRUST INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
72529783,GNRC,GENERAC HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electrical Compo&amp;Equip,,,
72950230,DMO,WESTERN ASSET MORT DEF OPP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
73354293,SWK,STANLEY BLACK & DECKER INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Hand/Machine Tools,,,
73793095,CALX,CALIX INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Telecommunications,,,
73956870,PRI,PRIMERICA INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
74264310,CLDT,CHATHAM LODGING TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
74794436,NBB,NUVEEN TAXABLE MUNICIPAL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
74866700,LYB,LYONDELLBASELL INDU-CL A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Chemicals,,,
74971600,PLOW,DOUGLAS DYNAMICS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Auto Parts&amp;Equipment,,,
75124183,TAK,TAKEDA PHARMACEUTIC-SP ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pharmaceuticals,,,
75176372,CNO,CNO FINANCIAL GROUP INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
75219227,RTO,RENTOKIL INITIAL PLC-SP ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
75219572,SUZ,SUZANO SA - SPON ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Forest Products&amp;Paper,,,
75472985,FAF,FIRST AMERICAN FINANCIAL,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
75472988,SM,SM ENERGY CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
75778772,BSL,BLACKSTONE SNR FLTNG RT,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
75822146,CPS,COOPER-STANDARD HOLDING,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Auto Parts&amp;Equipment,,,
75911304,VLT,INVESCO HIGH INCOME TRUST II,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
75911309,VVR,INVESCO SENIOR INCOME TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
75911321,VKQ,INVESCO MUNICIPAL TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
75911324,VPV,INVESCO PA VAL MUNI INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
75911423,VMO,INVESCO MUNICIPAL OPPORT,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
75911440,VTN,INVESCO TR FOR INVEST GRD NY,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
75911455,VCV,INVESCO CA VAL MUNI INC TR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
75911462,VGM,INVESCO TRUST FOR INVESTMEN,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
75911465,VBF,INVESCO BOND FUND,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
75912873,IIM,INVESCO VALUE MUNICIPAL INCO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
75912893,IQI,INVESCO QUALITY MUNI INC TR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
75912911,OIA,INVESCO MUNICIPAL INCOME OPP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
75960201,NEE,NEXTERA ENERGY INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
76130631,USB PRA,US BANCORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
76615083,FN,FABRINET,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Miscellaneous Manufactur,,,
76669040,VPG,VISHAY PRECISION GROUP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Semiconductors,,,
76791198,GRMN,GARMIN LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electronics,,,
76913906,QUAD,QUAD GRAPHICS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
77007217,EOD,ALLSPRING GLOBAL DIVIDEND OP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
77456656,GDOT,GREEN DOT CORP-CLASS A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
77456695,AMRC,AMERESCO INC-CL A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
77867358,SAR,SARATOGA INVESTMENT CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Investment Companies,,,
78363996,WSR,WHITESTONE REIT,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
78483269,BBN,BLACKROCK TAXABLE MUNI BND,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
78642228,VET,VERMILION ENERGY INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
79422543,LND,BRASILAGRO-CIA BRA - SPN ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Agriculture,,,
79431735,STK,COLUMBIA SLGMN PREM TECH GR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
105094305,PBA,PEMBINA PIPELINE CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pipelines,,,
79706513,C PRN,CITIGROUP CAP XIII TR PFD SECS FIXE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
80269548,TAL,TAL EDUCATION GROUP- ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
80410784,SMFG,SUMITOMO MITSUI-SPONS ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
80410789,HYI,WESTERN ASSET HIGH YIELD OPP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
80410794,GBAB,GUGGENHEIM TAXABLE MUNICIPAL,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
80598748,UFI,UNIFI INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Chemicals,,,
80627441,CMRE,COSTAMARE INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Transportation,,,
80814906,NOAH,NOAH HOLDINGS LTD-SPON ADS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
80968828,BAH,BOOZ ALLEN HAMILTON HOLDINGS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
80986742,GM,GENERAL MOTORS CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Auto Manufacturers,,,
80986824,FBP,FIRST BANCORP PUERTO RICO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
81330101,PSF,COHEN & STEERS SELECT PREFER,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
81581011,MSI,MOTOROLA SOLUTIONS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Telecommunications,,,
81613538,EMBJ,EMBRAER SA-SPON ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Aerospace/Defense,,,
81671838,TRGP,TARGA RESOURCES CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pipelines,,,
81671853,CHT,CHUNGHWA TELECOM LT-SPON ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Telecommunications,,,
81828690,WD,WALKER & DUNLOP INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
82371876,EDF,VSH EMERGING MARKETS INCOME,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
82487862,BTE,BAYTEX ENERGY CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
82819360,AAT,AMERICAN ASSETS TRUST INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
83434883,BGX,BLACKSTONE LONG-SHORT CREDIT,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
83512128,BKU,BANKUNITED INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
83512173,AGRO,ADECOAGRO SA,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Agriculture,,,
83602658,CPF,CENTRAL PACIFIC FINANCIAL CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
83917285,GDL,GDL FUND,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
83948749,INN,SUMMIT HOTEL PROPERTIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
83975037,KMI,KINDER MORGAN INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pipelines,,,
84822089,MTRN,MATERION CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Miscellaneous Manufactur,,,
84836410,NSP,INSPERITY INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
85076790,HCA,HCA HEALTHCARE INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Healthcare-Services,,,
85258864,MX,MAGNACHIP SEMICONDUCTOR CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Semiconductors,,,
86033355,HII,HUNTINGTON INGALLS INDUSTRIE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Shipbuilding,,,
86174372,GOF,GUGGENHEIM STRATEGIC OPPORT,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
